Market,Commodity,Classification,Grade,Sex,Wholesale,Retail,Supply Volume,County,Date
Holo,Spider flower (Saga),-,-,-,-,80.00/Kg,,Kisumu,2026-04-28
Holo,Pumpkin Leaves,-,-,-,-,70.00/Kg,,Kisumu,2026-04-28
Holo,Jute Plant (Murenda),-,-,-,-,70.00/Kg,,Kisumu,2026-04-28
Holo,Indigenous Crotolaria (Mito/Miro),-,-,-,-,80.00/Kg,,Kisumu,2026-04-28
Holo,Ethiopian Kales -Kanzira,-,-,-,-,70.00/Kg,,Kisumu,2026-04-28
Holo,Cowpea leaves (Kunde),-,-,-,-,60.00/Kg,,Kisumu,2026-04-28
Holo,Black nightshade (Managu/ Osuga),-,-,-,-,80.00/Kg,,Kisumu,2026-04-28
Holo,Amaranthus (Terere),-,-,-,-,70.00/Kg,,Kisumu,2026-04-28
Holo,Tomatoes,-,-,-,214.29/Kg,150.00/Kg,,Kisumu,2026-04-28
Holo,Spring Onions,-,-,-,62.50/Kg,70.00/Kg,,Kisumu,2026-04-28
Holo,Spinach,-,-,-,-,60.00/Kg,,Kisumu,2026-04-28
Holo,Kales/Sukuma Wiki,-,-,-,40.00/Kg,50.00/Kg,,Kisumu,2026-04-28
Holo,Green Maize,-,-,-,-,120.00/Kg,,Kisumu,2026-04-28
Holo,Ginger,-,-,-,-,150.00/Kg,,Kisumu,2026-04-28
Holo,Garlic,-,-,-,-,400.00/Kg,,Kisumu,2026-04-28
Holo,Egg plant (Brinjals),-,-,-,-,120.00/Kg,,Kisumu,2026-04-28
Holo,Dry Onions,-,-,-,115.56/Kg,130.00/Kg,,Kisumu,2026-04-28
Holo,Cucumber,-,-,-,-,150.00/Kg,,Kisumu,2026-04-28
Holo,Coriander (Dhania),-,-,-,-,150.00/Kg,,Kisumu,2026-04-28
Holo,Chillies,-,-,-,-,140.00/Kg,,Kisumu,2026-04-28
Holo,Carrots,-,-,-,-,80.00/Kg,,Kisumu,2026-04-28
Holo,Capsicums,-,-,-,-,120.00/Kg,,Kisumu,2026-04-28
Holo,Cabbages,-,-,-,-,80.00/Kg,,Kisumu,2026-04-28
Holo,Butternuts,-,-,-,-,150.00/Kg,,Kisumu,2026-04-28
Holo,Banana (Plantain),-,-,-,-,183.33/Kg,,Kisumu,2026-04-28
Holo,Banana (Cooking),-,-,-,-,32.69/Kg,,Kisumu,2026-04-28
Holo,Mixed Beans,-,-,-,133.33/Kg,175.00/Kg,,Kisumu,2026-04-28
Holo,Ground Nuts,Small Red,-,-,288.89/Kg,350.00/Kg,,Kisumu,2026-04-28
Holo,Ground Nuts,Large Brown,-,-,244.44/Kg,300.00/Kg,,Kisumu,2026-04-28
Holo,Green Grams,Local-Special,-,-,155.56/Kg,200.00/Kg,,Kisumu,2026-04-28
Holo,Green Grams,Hybrid/ polished,-,-,177.78/Kg,225.00/Kg,,Kisumu,2026-04-28
Holo,Cowpeas,-,-,-,155.56/Kg,200.00/Kg,,Kisumu,2026-04-28
Holo,Beans Rosecoco (Nyayo),-,-,-,177.78/Kg,225.00/Kg,,Kisumu,2026-04-28
Holo,Beans Rosecoco,-,-,-,200.00/Kg,250.00/Kg,,Kisumu,2026-04-28
Holo,Beans Red Haricot (Wairimu),-,-,-,177.78/Kg,225.00/Kg,,Kisumu,2026-04-28
Holo,Beans (Yellow-Green),-,-,-,200.00/Kg,250.00/Kg,,Kisumu,2026-04-28
Holo,Beans (Mwezi Moja),-,-,-,177.78/Kg,225.00/Kg,,Kisumu,2026-04-28
Holo,Beans (Canadian wonder),-,-,-,177.78/Kg,225.00/Kg,,Kisumu,2026-04-28
Holo,Fertilizer,CAN,-,-,97.00/Kg,100.00/Kg,,Kisumu,2026-04-28
Holo,Fertilizer,DAP,-,-,130.00/Kg,150.00/Kg,,Kisumu,2026-04-28
Kathonzweni,Chicken,Indigenous,-,Female,700.00/Head,-,200.0,Makueni,2026-04-28
Kathonzweni,Chicken,Indigenous,-,Male,1000.00/Head,-,180.0,Makueni,2026-04-28
Kathonzweni,Sheep,Blackhead Persian,Grade 1,Female,5000.00/Head,-,10.0,Makueni,2026-04-28
Kathonzweni,Sheep,Blackhead Persian,Grade 1,Female,7500.00/Head,-,20.0,Makueni,2026-04-28
Kathonzweni,Sheep,Blackhead Persian,Grade 1,Male,4000.00/Head,-,30.0,Makueni,2026-04-28
Kawangware,Lentils,-,-,-,220.00/Kg,250.00/Kg,,Nairobi,2026-04-28
Kawangware,Pigeon peas,-,-,-,100.00/Kg,115.00/Kg,,Nairobi,2026-04-28
Kathonzweni,Sheep,Blackhead Persian,Grade 1,Male,9000.00/Head,-,40.0,Makueni,2026-04-28
Kawangware,Green Grams,Makueni,-,-,155.00/Kg,170.00/Kg,,Nairobi,2026-04-28
Kathonzweni,Donkey,-,-,Female,4000.00/Head,-,3.0,Makueni,2026-04-28
Kawangware,Beans Red Haricot (Wairimu),-,-,-,100.00/Kg,110.00/Kg,,Nairobi,2026-04-28
Kawangware,Dolichos lablab (Njahi),-,-,-,75.00/Kg,85.00/Kg,,Nairobi,2026-04-28
Kathonzweni,Donkey,-,-,Female,7500.00/Head,-,6.0,Makueni,2026-04-28
Kathonzweni,Donkey,-,-,Male,5000.00/Head,-,6.0,Makueni,2026-04-28
Kawangware,Cowpeas,-,-,-,90.00/Kg,120.00/Kg,,Nairobi,2026-04-28
Kathonzweni,Donkey,-,-,Male,7000.00/Head,-,10.0,Makueni,2026-04-28
Kawangware,Beans Rosecoco (Nyayo),-,-,-,110.00/Kg,125.00/Kg,,Nairobi,2026-04-28
Kawangware,Beans Rosecoco,-,-,-,115.00/Kg,125.00/Kg,,Nairobi,2026-04-28
Kawangware,Beans (Yellow-Green),-,-,-,110.00/Kg,125.00/Kg,,Nairobi,2026-04-28
Kawangware,Beans (Mwitemania),-,-,-,90.00/Kg,100.00/Kg,,Nairobi,2026-04-28
Kawangware,Rice,Pishori,-,-,160.00/Kg,180.00/Kg,,Nairobi,2026-04-28
Kawangware,Pearl Rush Millet,-,-,-,122.22/Kg,120.00/Kg,,Nairobi,2026-04-28
Kawangware,Finger Millet,-,-,-,54.00/Kg,90.00/Kg,,Nairobi,2026-04-28
Kawangware,Dry Maize,White Maize,-,-,55.00/Kg,65.00/Kg,,Nairobi,2026-04-28
Ngurubani Market,Water Melon,-,-,-,25.00/Kg,35.00/Kg,23500.0,Kirinyaga,2026-04-28
Ngurubani Market,Tree tomato,-,-,-,70.00/Kg,100.00/Kg,280.0,Kirinyaga,2026-04-28
Ngurubani Market,Thorn melon,-,-,-,80.00/Kg,120.00/Kg,255.0,Kirinyaga,2026-04-28
Ngurubani Market,Pineapples,-,-,-,50.00/Kg,70.00/Kg,1250.0,Kirinyaga,2026-04-28
Ngurubani Market,Pawpaw,-,-,-,40.00/Kg,60.00/Kg,135.0,Kirinyaga,2026-04-28
Ngurubani Market,Passion Fruits,-,-,-,150.00/Kg,220.00/Kg,250.0,Kirinyaga,2026-04-28
Ngurubani Market,Oranges,-,-,-,70.00/Kg,100.00/Kg,1400.0,Kirinyaga,2026-04-28
Kathonzweni,Sweet potatoes,-,-,-,150.00/Kg,250.00/Kg,1000.0,Makueni,2026-04-28
Ngurubani Market,Lemons,-,-,-,40.00/Kg,60.00/Kg,200.0,Kirinyaga,2026-04-28
Ngurubani Market,Avocado,Local,-,-,65.00/Kg,85.00/Kg,1450.0,Kirinyaga,2026-04-28
Kathonzweni,Red Irish potato,-,-,-,60.00/Kg,70.00/Kg,21000.0,Makueni,2026-04-28
Ngurubani Market,Pork,-,-,-,650.00/Kg,750.00/Kg,450.0,Kirinyaga,2026-04-28
Ngurubani Market,Meat Beef,-,-,-,650.00/Kg,750.00/Kg,420.0,Kirinyaga,2026-04-28
Ngurubani Market,Eggs,Exotic/Grade,-,-,420.00/Tray(30),480.00/Tray(30),2580.0,Kirinyaga,2026-04-28
Ngurubani Market,Rice,Pishori,-,-,150.00/Kg,170.00/Kg,137500.0,Kirinyaga,2026-04-28
Kathonzweni,Cassava Fresh,-,-,-,33.33/Kg,50.00/Kg,600.0,Makueni,2026-04-28
Ngurubani Market,Red Sorghum,-,-,-,90.00/Kg,2.22/Kg,2200.0,Kirinyaga,2026-04-28
Ngurubani Market,Dry Maize,White Maize,-,-,52.22/Kg,60.00/Kg,4580.0,Kirinyaga,2026-04-28
Kathonzweni,Arrow Root,-,-,-,150.00/Kg,240.00/Kg,600.0,Makueni,2026-04-28
Ngurubani Market,White Irish Potatoes,-,-,-,46.00/Kg,50.00/Kg,21000.0,Kirinyaga,2026-04-28
Ngurubani Market,Sweet potatoes,-,-,-,80.00/Kg,120.00/Kg,250.0,Kirinyaga,2026-04-28
Ngurubani Market,Arrow Root,-,-,-,100.00/Kg,140.00/Kg,300.0,Kirinyaga,2026-04-28
Kathonzweni,Water Melon,-,-,-,30.00/Kg,50.00/Kg,1000.0,Makueni,2026-04-28
Ngurubani Market,Tomatoes,-,-,-,70.00/Kg,170.00/Kg,850.0,Kirinyaga,2026-04-28
Kathonzweni,Thorn melon,-,-,-,80.00/Kg,120.00/Kg,80.0,Makueni,2026-04-28
Ngurubani Market,Spring Onions,-,-,-,40.00/Kg,70.00/Kg,250.0,Kirinyaga,2026-04-28
Ngurubani Market,Spinach,-,-,-,40.00/Kg,50.00/Kg,250.0,Kirinyaga,2026-04-28
Kathonzweni,Pawpaw,-,-,-,53.33/Kg,80.00/Kg,50.0,Makueni,2026-04-28
Ngurubani Market,Pumpkin,-,-,-,25.00/Kg,35.00/Kg,2500.0,Kirinyaga,2026-04-28
Ngurubani Market,Green Maize,-,-,-,40.00/Kg,60.00/Kg,3520.0,Kirinyaga,2026-04-28
Ngurubani Market,Fresh Peas,On pods,-,-,150.00/Kg,170.00/Kg,450.0,Kirinyaga,2026-04-28
Ngurubani Market,French beans,-,-,-,50.00/Kg,70.00/Kg,215.0,Kirinyaga,2026-04-28
Kathonzweni,Oranges,-,-,-,60.00/Kg,80.00/Kg,500.0,Makueni,2026-04-28
Ngurubani Market,Egg plant (Brinjals),-,-,-,40.00/Kg,70.00/Kg,50.0,Kirinyaga,2026-04-28
Ngurubani Market,Cucumber,-,-,-,80.00/Kg,120.00/Kg,120.0,Kirinyaga,2026-04-28
Ngurubani Market,Courgette,-,-,-,50.00/Kg,80.00/Kg,215.0,Kirinyaga,2026-04-28
Kathonzweni,Lemons,-,-,-,20.00/Kg,50.00/Kg,250.0,Makueni,2026-04-28
Ngurubani Market,Coriander (Dhania),-,-,-,50.00/Kg,70.00/Kg,150.0,Kirinyaga,2026-04-28
Ngurubani Market,Chillies,-,-,-,50.00/Kg,70.00/Kg,150.0,Kirinyaga,2026-04-28
Kathonzweni,Banana (Ripening),-,-,-,40.00/Kg,80.00/Kg,9000.0,Makueni,2026-04-28
Ngurubani Market,Carrots,-,-,-,40.00/Kg,60.00/Kg,3850.0,Kirinyaga,2026-04-28
Ngurubani Market,Capsicums,-,-,-,40.00/Kg,60.00/Kg,350.0,Kirinyaga,2026-04-28
Kathonzweni,Avocado,Local,-,-,20.00/Kg,40.00/Kg,1500.0,Makueni,2026-04-28
Ngurubani Market,Cabbages,-,-,-,20.00/Kg,25.00/Kg,24500.0,Kirinyaga,2026-04-28
Ngurubani Market,Butternuts,-,-,-,30.00/Kg,45.00/Kg,3580.0,Kirinyaga,2026-04-28
Ngurubani Market,Banana (Cooking),-,-,-,25.00/Kg,35.00/Kg,2580.0,Kirinyaga,2026-04-28
Kathonzweni,Apples,-,-,-,200.00/Kg,300.00/Kg,150.0,Makueni,2026-04-28
Ngurubani Market,Pumpkin Leaves,-,-,-,25.00/Kg,30.00/Kg,120.0,Kirinyaga,2026-04-28
Ngurubani Market,Cowpea leaves (Kunde),-,-,-,30.00/Kg,50.00/Kg,250.0,Kirinyaga,2026-04-28
Ngurubani Market,Black nightshade (Managu/ Osuga),-,-,-,30.00/Kg,40.00/Kg,520.0,Kirinyaga,2026-04-28
Kathonzweni,Wheat,-,-,-,60.00/Kg,70.00/Kg,500.0,Makueni,2026-04-28
Ngurubani Market,Amaranthus (Terere),-,-,-,25.00/Kg,35.00/Kg,450.0,Kirinyaga,2026-04-28
Ngurubani Market,Pigeon peas,-,-,-,70.00/Kg,90.00/Kg,2200.0,Kirinyaga,2026-04-28
Ngundune,Meat Chevon,-,-,-,700.00/Kg,800.00/Kg,250.0,Meru,2026-04-28
Ngundune,Meat Beef,-,-,-,600.00/Kg,700.00/Kg,3500.0,Meru,2026-04-28
Ngurubani Market,Mixed Beans,-,-,-,91.11/Kg,115.00/Kg,1700.0,Kirinyaga,2026-04-28
Kathonzweni,Red Sorghum,-,-,-,60.00/Kg,70.00/Kg,600.0,Makueni,2026-04-28
Ngundune,Eggs,Indigenous /Kenyeji,-,-,450.00/Tray(30),600.00/Tray(30),15.0,Meru,2026-04-28
Ngundune,Eggs,Exotic/Grade,-,-,380.00/Tray(30),450.00/Tray(30),150.0,Meru,2026-04-28
Ngurubani Market,Lentils,-,-,-,188.89/Kg,225.00/Kg,2120.0,Kirinyaga,2026-04-28
Ngurubani Market,Green Grams,Hybrid/ polished,-,-,100.00/Kg,150.00/Kg,2500.0,Kirinyaga,2026-04-28
Ngundune,Cow Milk(Processd),-,-,-,94.00/Lt,120.00/Lt,1500.0,Meru,2026-04-28
Ngundune,Cow Milk(At collection point),-,-,-,70.00/Lt,80.00/Lt,450.0,Meru,2026-04-28
Ngurubani Market,Dolichos lablab (Njahi),-,-,-,83.33/Kg,100.00/Kg,1500.0,Kirinyaga,2026-04-28
Ngundune,Sheep,Dorper,Grade 2,Male,12000.00/Head,-,50.0,Meru,2026-04-28
Kathonzweni,Dry Maize,White Maize,-,-,50.00/Kg,55.00/Kg,6000.0,Makueni,2026-04-28
Ngundune,Sheep,Blackhead Persian,Grade 2,Male,7000.00/Head,-,60.0,Meru,2026-04-28
Ngundune,Goat,Mixed,Grade 3,Female,3000.00/Head,-,35.0,Meru,2026-04-28
Ngundune,Goat,Mixed,Grade 3,Female,6000.00/Head,-,50.0,Meru,2026-04-28
Ngurubani Market,Cowpeas,-,-,-,100.00/Kg,140.00/Kg,1350.0,Kirinyaga,2026-04-28
Ngundune,Goat,East African Goat,Grade 2,Male,12000.00/Head,-,80.0,Meru,2026-04-28
Ngundune,Goat,East African Goat,Grade 2,Male,15000.00/Head,-,150.0,Meru,2026-04-28
Kathonzweni,Pumpkin Leaves,-,-,-,60.00/Kg,80.00/Kg,100.0,Makueni,2026-04-28
Ngurubani Market,Beans Rosecoco (Nyayo),-,-,-,108.89/Kg,150.00/Kg,3250.0,Kirinyaga,2026-04-28
Ngundune,Goat,Dairy Goats,Grade 2,Male,15000.00/Head,-,5.0,Meru,2026-04-28
Ngundune,Cattle,Other,Grade 4,Male,25000.00/Head,-,35.0,Meru,2026-04-28
Kathonzweni,Cowpea leaves (Kunde),-,-,-,40.00/Kg,60.00/Kg,300.0,Makueni,2026-04-28
Ngurubani Market,Beans Red Haricot (Wairimu),-,-,-,100.00/Kg,140.00/Kg,6580.0,Kirinyaga,2026-04-28
Ngurubani Market,Beans (Yellow-Green),-,-,-,122.22/Kg,175.00/Kg,5280.0,Kirinyaga,2026-04-28
Kathonzweni,Black nightshade (Managu/ Osuga),-,-,-,30.00/Kg,50.00/Kg,200.0,Makueni,2026-04-28
Ngurubani Market,Beans (Mwitemania),-,-,-,91.11/Kg,125.00/Kg,4500.0,Kirinyaga,2026-04-28
Ngurubani Market,Fertilizer,NPK,-,-,95.00/Kg,110.00/Kg,185800.0,Kirinyaga,2026-04-28
Kathonzweni,Tomatoes,-,-,-,100.00/Kg,120.00/Kg,5000.0,Makueni,2026-04-28
Ngurubani Market,Fertilizer,DAP,-,-,136.00/Kg,140.00/Kg,125000.0,Kirinyaga,2026-04-28
Ngurubani Market,Fertilizer,CAN,-,-,66.00/Kg,80.00/Kg,52000.0,Kirinyaga,2026-04-28
Kathonzweni,Spinach,-,-,-,80.00/Kg,140.00/Kg,300.0,Makueni,2026-04-28
Kathonzweni,Okra (Lady's fingers or Gumbo),-,-,-,160.00/Kg,240.00/Kg,80.0,Makueni,2026-04-28
Kathonzweni,Kales/Sukuma Wiki,-,-,-,40.00/Kg,80.00/Kg,950.0,Makueni,2026-04-28
Kathonzweni,Green Maize,-,-,-,100.00/Kg,150.00/Kg,500.0,Makueni,2026-04-28
Kathonzweni,Ginger,-,-,-,300.00/Kg,400.00/Kg,200.0,Makueni,2026-04-28
Kathonzweni,Garlic,-,-,-,360.00/Kg,440.00/Kg,100.0,Makueni,2026-04-28
Kathonzweni,Egg plant (Brinjals),-,-,-,100.00/Kg,150.00/Kg,250.0,Makueni,2026-04-28
Kathonzweni,Dry Onions,-,-,-,110.00/Kg,140.00/Kg,2000.0,Makueni,2026-04-28
Kathonzweni,Cucumber,-,-,-,240.00/Kg,320.00/Kg,40.0,Makueni,2026-04-28
Kathonzweni,Courgette,-,-,-,240.00/Kg,320.00/Kg,30.0,Makueni,2026-04-28
Kathonzweni,Coriander (Dhania),-,-,-,200.00/Kg,400.00/Kg,100.0,Makueni,2026-04-28
Kathonzweni,Chillies,-,-,-,120.00/Kg,240.00/Kg,80.0,Makueni,2026-04-28
Maua,Spring Onions,-,-,-,80.00/Kg,100.00/Kg,2200.0,Meru,2026-04-28
Kathonzweni,Carrots,-,-,-,60.00/Kg,80.00/Kg,450.0,Makueni,2026-04-28
Ngundune,Cattle,Boran,Grade 2,Male,92000.00/Head,-,150.0,Meru,2026-04-28
Maua,Capsicums,-,-,-,80.00/Kg,100.00/Kg,2000.0,Meru,2026-04-28
Ngundune,Cattle,Boran,Grade 3,Male,35000.00/Head,-,50.0,Meru,2026-04-28
Kathonzweni,Capsicums,-,-,-,60.00/Kg,150.00/Kg,400.0,Makueni,2026-04-28
Maua,Dry Onions,-,-,-,60.00/Kg,800.00/Kg,8000.0,Meru,2026-04-28
Ngundune,Cattle,Boran,Grade 3,Female,65000.00/Head,-,30.0,Meru,2026-04-28
Kathonzweni,Cabbages,-,-,-,25.00/Kg,35.00/Kg,14000.0,Makueni,2026-04-28
Ngundune,Cattle,Boran,Grade 2,Castrate,85000.00/Head,-,60.0,Meru,2026-04-28
Ngundune,Cattle,Boran,Grade 2,Male,85000.00/Head,-,100.0,Meru,2026-04-28
Kathonzweni,Butternuts,-,-,-,150.00/Kg,200.00/Kg,80.0,Makueni,2026-04-28
Maua,Tomatoes,-,-,-,50.00/Kg,70.00/Kg,15000.0,Meru,2026-04-28
Kathonzweni,Banana (Cooking),-,-,-,50.00/Kg,80.00/Kg,400.0,Makueni,2026-04-28
Maua,Garlic,-,-,-,320.00/Kg,400.00/Kg,1600.0,Meru,2026-04-28
Kathonzweni,Pigeon peas,-,-,-,100.00/Kg,110.00/Kg,600.0,Makueni,2026-04-28
Kathonzweni,Mixed Beans,-,-,-,100.00/Kg,110.00/Kg,5000.0,Makueni,2026-04-28
Maua,Butternuts,-,-,-,60.00/Kg,80.00/Kg,2000.0,Meru,2026-04-28
Kathonzweni,Green Grams,Makueni,-,-,100.00/Kg,110.00/Kg,450.0,Makueni,2026-04-28
Maua,Carrots,-,-,-,45.00/Kg,60.00/Kg,7000.0,Meru,2026-04-28
Kathonzweni,Cowpeas,-,-,-,90.00/Kg,100.00/Kg,900.0,Makueni,2026-04-28
Maua,Fresh Peas,On pods,-,-,100.00/Kg,160.00/Kg,1800.0,Meru,2026-04-28
Maua,Cabbages,-,-,-,15.00/Kg,25.00/Kg,9000.0,Meru,2026-04-28
Maua,Thorn melon,-,-,-,20.00/Kg,30.00/Kg,100.0,Meru,2026-04-28
Maua,Apples,-,-,-,322.22/Kg,440.00/Kg,360.0,Meru,2026-04-28
Nkubu,White Irish Potatoes,-,-,-,60.00/Kg,100.00/Kg,1900.0,Meru,2026-04-28
Nkubu,Oranges,-,-,-,55.56/Kg,100.00/Kg,900.0,Meru,2026-04-28
Nkubu,Pearl Rush Millet,-,-,-,122.22/Kg,120.00/Kg,810.0,Meru,2026-04-28
Maua,Pawpaw,-,-,-,30.00/Kg,25.00/Kg,3200.0,Meru,2026-04-28
Nkubu,Finger Millet,-,-,-,88.89/Kg,100.00/Kg,360.0,Meru,2026-04-28
Maua,Banana (Ripening),-,-,-,20.00/Kg,20.00/Kg,2400.0,Meru,2026-04-28
Maua,Oranges,-,-,-,60.00/Kg,100.00/Kg,6000.0,Meru,2026-04-28
Nkubu,Dry Maize,Mixed-Traditional,-,-,44.44/Kg,50.00/Kg,900.0,Meru,2026-04-28
Nkubu,Tomatoes,-,-,-,18.00/Kg,100.00/Kg,5000.0,Meru,2026-04-28
Nkubu,Dry Onions,-,-,-,90.00/Kg,100.00/Kg,1840.0,Meru,2026-04-28
Maua,Water Melon,-,-,-,30.00/Kg,35.00/Kg,4800.0,Meru,2026-04-28
Nkubu,Carrots,-,-,-,28.57/Kg,50.00/Kg,2100.0,Meru,2026-04-28
Nkubu,Cabbages,-,-,-,4.00/Kg,30.00/Kg,9000.0,Meru,2026-04-28
Nkubu,Pigeon peas,-,-,-,88.89/Kg,120.00/Kg,720.0,Meru,2026-04-28
Nkubu,Lentils,-,-,-,200.00/Kg,250.00/Kg,600.0,Meru,2026-04-28
Nkubu,Green Grams,Hybrid/ polished,-,-,144.44/Kg,150.00/Kg,720.0,Meru,2026-04-28
Nkubu,Dry Peas,-,-,-,144.44/Kg,170.00/Kg,630.0,Meru,2026-04-28
Nkubu,Dolichos lablab (Njahi),-,-,-,88.89/Kg,120.00/Kg,630.0,Meru,2026-04-28
Maua,Pigeon peas,-,-,-,100.00/Kg,120.00/Kg,4500.0,Meru,2026-04-28
Nkubu,Cowpeas,-,-,-,100.00/Kg,120.00/Kg,810.0,Meru,2026-04-28
Maua,Green Grams,Hybrid/ polished,-,-,144.44/Kg,160.00/Kg,8100.0,Meru,2026-04-28
Nkubu,Beans Rosecoco,-,-,-,111.11/Kg,130.00/Kg,540.0,Meru,2026-04-28
Nkubu,Beans Red Haricot (Wairimu),-,-,-,111.11/Kg,120.00/Kg,720.0,Meru,2026-04-28
Nkubu,Beans (Yellow-Green),-,-,-,133.33/Kg,150.00/Kg,720.0,Meru,2026-04-28
Maua,Cowpeas,-,-,-,100.00/Kg,120.00/Kg,2700.0,Meru,2026-04-28
Maua,Dolichos lablab (Njahi),-,-,-,88.89/Kg,100.00/Kg,6300.0,Meru,2026-04-28
Nkubu,Beans (Mwitemania),-,-,-,111.11/Kg,120.00/Kg,990.0,Meru,2026-04-28
Nkubu,Beans (Mwezi Moja),-,-,-,111.11/Kg,120.00/Kg,450.0,Meru,2026-04-28
Maua,Dry Peas,-,-,-,166.67/Kg,200.00/Kg,1800.0,Meru,2026-04-28
Maua,Beans Red Haricot (Wairimu),-,-,-,116.67/Kg,140.00/Kg,1890.0,Meru,2026-04-28
Mogogosiek Market,Omena,Dried,-,-,180.00/Kg,250.00/Kg,1500.0,Bomet,2026-04-28
Mogogosiek Market,White Irish Potatoes,-,-,-,40.00/Kg,60.00/Kg,9000.0,Bomet,2026-04-28
Mogogosiek Market,Sweet potatoes,-,-,-,100.00/Kg,130.00/Kg,3000.0,Bomet,2026-04-28
Maua,Mixed Beans,-,-,-,88.89/Kg,100.00/Kg,8100.0,Meru,2026-04-28
Mogogosiek Market,Red Irish potato,-,-,-,40.00/Kg,60.00/Kg,6000.0,Bomet,2026-04-28
Mogogosiek Market,Dry Maize,White Maize,-,-,54.17/Kg,62.50/Kg,10800.0,Bomet,2026-04-28
Maua,Beans (Yellow-Green),-,-,-,122.22/Kg,150.00/Kg,1080.0,Meru,2026-04-28
Mogogosiek Market,Spider flower (Saga),-,-,-,200.00/Kg,250.00/Kg,1500.0,Bomet,2026-04-28
Mogogosiek Market,Black nightshade (Managu/ Osuga),-,-,-,200.00/Kg,250.00/Kg,1200.0,Bomet,2026-04-28
Maua,Beans Rosecoco (Nyayo),-,-,-,133.33/Kg,150.00/Kg,1800.0,Meru,2026-04-28
Mogogosiek Market,Capsicums,-,-,-,50.00/Kg,80.00/Kg,500.0,Bomet,2026-04-28
Maua,Beans (Mwitemania),-,-,-,111.11/Kg,130.00/Kg,6300.0,Meru,2026-04-28
Mogogosiek Market,Cabbages,-,-,-,15.00/Kg,20.00/Kg,6000.0,Bomet,2026-04-28
Mogogosiek Market,Banana (Cooking),-,-,-,80.00/Kg,100.00/Kg,800.0,Bomet,2026-04-28
Maua,Rice,Pishori,-,-,160.00/Kg,180.00/Kg,6000.0,Meru,2026-04-28
Mogogosiek Market,Beans Rosecoco,-,-,-,150.00/Kg,200.00/Kg,8000.0,Bomet,2026-04-28
Mogogosiek Market,Beans (Yellow-Green),-,-,-,150.00/Kg,180.00/Kg,8000.0,Bomet,2026-04-28
Maua,Rice,IRR,-,-,120.00/Kg,140.00/Kg,3000.0,Meru,2026-04-28
Mogogosiek Market,Beans (Mwezi Moja),-,-,-,100.00/Kg,150.00/Kg,7000.0,Bomet,2026-04-28
Maua,Rice,Sindano,-,-,140.00/Kg,160.00/Kg,4500.0,Meru,2026-04-28
Maua,Wheat,-,-,-,88.89/Kg,100.00/Kg,990.0,Meru,2026-04-28
Voi Retail,Oranges,-,-,-,-,10.00/Kg,20.0,Taita-Taveta,2026-04-28
Voi Retail,Mangoes,Improved,-,-,-,50.00/Kg,20.0,Taita-Taveta,2026-04-28
Voi Retail,Lemons,-,-,-,-,10.00/Kg,40.0,Taita-Taveta,2026-04-28
Voi Retail,Avocado,Fuerte,-,-,-,40.00/Kg,40.0,Taita-Taveta,2026-04-28
Voi Retail,Apples,-,-,-,-,40.00/Kg,60.0,Taita-Taveta,2026-04-28
Voi Retail,Pumpkin Leaves,-,-,-,-,100.00/Kg,20.0,Taita-Taveta,2026-04-28
Voi Retail,Cowpea leaves (Kunde),-,-,-,-,80.00/Kg,50.0,Taita-Taveta,2026-04-28
Maua,White Sorghum,-,-,-,80.00/kg,90.00/kg,1800.0,Meru,2026-04-28
Voi Retail,Amaranthus (Terere),-,-,-,-,100.00/Kg,50.0,Taita-Taveta,2026-04-28
Maua,Red Sorghum,-,-,-,90.00/Kg,100.00/Kg,1600.0,Meru,2026-04-28
Voi Retail,White Irish Potatoes,-,-,-,-,80.00/Kg,130.0,Taita-Taveta,2026-04-28
Voi Retail,Cassava Fresh,-,-,-,-,90.00/Kg,50.0,Taita-Taveta,2026-04-28
Voi Retail,Arrow Root,-,-,-,-,120.00/Kg,80.0,Taita-Taveta,2026-04-28
Maua,Pearl Rush Millet,-,-,-,90.00/Kg,110.00/Kg,2500.0,Meru,2026-04-28
Voi Retail,Tomatoes,-,-,-,-,140.00/Kg,120.0,Taita-Taveta,2026-04-28
Voi Retail,Spinach,-,-,-,-,100.00/Kg,50.0,Taita-Taveta,2026-04-28
Voi Retail,Okra (Lady's fingers or Gumbo),-,-,-,-,140.00/Kg,20.0,Taita-Taveta,2026-04-28
Voi Retail,Kales/Sukuma Wiki,-,-,-,-,80.00/Kg,50.0,Taita-Taveta,2026-04-28
Voi Retail,Ginger,-,-,-,-,250.00/Kg,20.0,Taita-Taveta,2026-04-28
Voi Retail,Garlic,-,-,-,-,550.00/Kg,120.0,Taita-Taveta,2026-04-28
Voi Retail,Fresh Peas,Shelled Peas,-,-,-,160.00/Kg,50.0,Taita-Taveta,2026-04-28
Voi Retail,French beans,-,-,-,-,120.00/Kg,50.0,Taita-Taveta,2026-04-28
Voi Retail,Dry Onions,-,-,-,-,100.00/Kg,40.0,Taita-Taveta,2026-04-28
Voi Retail,Coriander (Dhania),-,-,-,-,50.00/Kg,20.0,Taita-Taveta,2026-04-28
Voi Retail,Carrots,-,-,-,-,100.00/Kg,30.0,Taita-Taveta,2026-04-28
Voi Retail,Capsicums,-,-,-,-,120.00/Kg,20.0,Taita-Taveta,2026-04-28
